ANON_ID,Birthdate,Gen,Eth,Fluency,SpEd,Grade,AttRate,DaysEnr,DaysAbs,Susp,CurrWeightedTotGPA,SED,School,Year
1666,2007-11-05,M,White,EL,Not Special Ed,6,0.8827,179.0,21.0,,2.53,Unknown,WOMS,18-19
1876,2005-03-03,M,Asian,EL,Not Special Ed,7,0.8632,117.0,16.0,,2.16,Unknown,WOMS,18-19
1877,2005-03-03,M,Asian,EL,Not Special Ed,7,0.8632,117.0,16.0,,2.16,Unknown,WOMS,18-19
1906,2006-06-30,F,White,EL,Not Special Ed,7,0.9385,179.0,11.0,,3.53,Unknown,WOMS,18-19
2083,2005-07-15,F,African American,EO,Not Special Ed,8,0.8939,179.0,19.0,1.0,2.26,Unknown,WOMS,18-19
2127,2005-07-01,F,White,EL,Not Special Ed,7,0.933,179.0,12.0,,3.05,Unknown,WOMS,18-19
2129,2005-07-01,F,White,EL,Not Special Ed,7,0.933,179.0,12.0,,3.05,Unknown,WOMS,18-19
2134,2005-07-01,F,White,EL,Not Special Ed,7,0.933,179.0,12.0,,3.05,Unknown,WOMS,18-19
2136,2005-01-20,F,White,RFEP,Not Special Ed,8,0.9385,179.0,11.0,,3.05,Unknown,WOMS,18-19
2233,2005-07-07,M,Asian,EL,Not Special Ed,7,0.8492,179.0,27.0,,2.95,Unknown,WOMS,18-19
2252,2006-11-13,F,White,EO,Not Special Ed,7,0.8547,179.0,26.0,,3.21,Unknown,WOMS,18-19
2255,2006-10-20,F,White,RFEP,Not Special Ed,6,0.9106,179.0,16.0,,3.89,Unknown,WOMS,18-19
2256,2005-04-13,M,White,RFEP,Not Special Ed,8,0.8994,179.0,18.0,,2.21,Unknown,WOMS,18-19
2283,2007-08-22,M,Asian,EL,Not Special Ed,6,0.933,179.0,12.0,,2.37,Unknown,WOMS,18-19
2291,2007-08-22,M,Asian,EL,Not Special Ed,6,0.933,179.0,12.0,,2.37,Unknown,WOMS,18-19
2515,2007-01-10,M,White,EL,Not Special Ed,6,0.8994,179.0,18.0,,3.18,Unknown,WOMS,18-19
2612,2005-12-14,F,African American,EO,Special Ed,7,0.9609,179.0,7.0,,2.63,Unknown,WOMS,18-19
2690,2006-08-21,F,Asian,EL,Not Special Ed,7,0.8492,179.0,27.0,,2.42,Unknown,WOMS,18-19
2762,2005-06-04,M,Asian,EL,Not Special Ed,8,0.9274,179.0,13.0,1.0,2.58,Unknown,WOMS,18-19
2871,2006-12-14,M,Asian,EL,Not Special Ed,6,0.8715,179.0,23.0,,2.0,Unknown,WOMS,18-19
3043,2006-03-26,M,Not Reported,EL,Not Special Ed,7,0.8268,179.0,31.0,2.0,1.84,Unknown,WOMS,18-19
3455,2006-10-20,F,Multiple Ethnicity,EO,Not Special Ed,6,0.7989,174.0,35.0,1.0,3.2,Unknown,WOMS,18-19
3782,2004-05-26,M,African American,EO,Special Ed,8,0.4052,116.0,69.0,4.0,0.0,Unknown,WOMS,18-19
4621,2006-06-15,F,African American,EO,Not Special Ed,7,0.7933,179.0,37.0,,3.18,Unknown,WOMS,18-19
5264,2005-10-20,F,Latino,EL,Not Special Ed,7,0.9218,179.0,14.0,,2.37,Unknown,WOMS,18-19
5624,2005-09-16,M,African American,EO,Not Special Ed,7,0.9167,48.0,4.0,,0.0,Unknown,WOMS,18-19
5927,2005-12-12,M,African American,EO,Not Special Ed,7,0.9553,179.0,8.0,,1.79,Unknown,WOMS,18-19
5941,2007-02-11,M,African American,EO,Not Special Ed,6,0.9274,179.0,13.0,,2.32,Unknown,WOMS,18-19
6917,2007-07-17,F,African American,EO,Not Special Ed,6,0.9435,177.0,10.0,,3.0,Unknown,WOMS,18-19
6920,2006-03-06,F,African American,EO,Special Ed,7,0.8547,179.0,26.0,1.0,1.58,Unknown,WOMS,18-19
7796,2006-10-18,F,Asian,EO,Not Special Ed,7,0.9609,179.0,7.0,,3.47,Unknown,WOMS,18-19
8174,2006-09-15,F,African American,EO,Special Ed,7,0.7917,120.0,25.0,1.0,0.0,Unknown,WOMS,18-19
8550,2005-08-13,M,African American,EO,Not Special Ed,8,0.9274,179.0,13.0,,2.68,Unknown,WOMS,18-19
8594,2005-02-22,M,African American,EO,Special Ed,8,0.9106,179.0,16.0,1.0,2.05,Unknown,WOMS,18-19
8870,2006-02-25,M,African American,EO,Not Special Ed,7,0.7989,179.0,36.0,,2.53,Unknown,WOMS,18-19
8946,2007-02-24,F,Multiple Ethnicity,EO,Not Special Ed,6,0.6154,13.0,5.0,,0.0,Unknown,WOMS,18-19
8989,2007-07-02,M,Not Reported,EO,Not Special Ed,6,0.9096,177.0,16.0,2.0,2.16,Unknown,WOMS,18-19
9827,2004-11-02,M,African American,EO,Not Special Ed,8,0.4598,174.0,94.0,1.0,0.95,Unknown,WOMS,18-19
10114,2006-06-22,M,African American,EO,Not Special Ed,7,0.9441,179.0,10.0,,3.47,Unknown,WOMS,18-19
10140,2006-05-09,M,African American,EO,Not Special Ed,7,0.9106,179.0,16.0,,3.68,Unknown,WOMS,18-19
10573,2007-05-25,M,African American,EO,Not Special Ed,6,0.933,179.0,12.0,1.0,2.32,Unknown,WOMS,18-19
10583,2005-11-05,F,Not Reported,EO,Not Special Ed,8,0.905,179.0,17.0,,3.89,Unknown,WOMS,18-19
11026,2006-07-21,M,African American,EO,Special Ed,7,0.6983,179.0,54.0,1.0,2.0,Unknown,WOMS,18-19
11027,2005-07-21,M,African American,EO,Special Ed,7,0.6983,179.0,54.0,1.0,2.0,Unknown,WOMS,18-19
11507,2005-11-03,M,African American,EO,Not Special Ed,8,0.5081,124.0,61.0,5.0,0.0,Unknown,WOMS,18-19
11535,2006-05-24,M,Latino,RFEP,Not Special Ed,7,0.9385,179.0,11.0,,3.58,Unknown,WOMS,18-19
12044,2006-04-16,M,African American,EO,Not Special Ed,7,0.9497,179.0,9.0,,2.65,Unknown,WOMS,18-19
12703,2004-08-07,F,African American,EO,Not Special Ed,8,0.8603,179.0,25.0,,1.74,Unknown,WOMS,18-19
14984,2004-09-23,M,African American,EO,Not Special Ed,8,0.7933,179.0,37.0,,2.37,Unknown,WOMS,18-19
15688,2007-02-21,M,African American,EO,Not Special Ed,6,0.8659,179.0,24.0,,2.65,Unknown,WOMS,18-19
15964,2006-08-11,F,African American,EO,Not Special Ed,7,0.7877,179.0,38.0,,3.58,Unknown,WOMS,18-19
16699,2006-03-29,M,Latino,RFEP,Not Special Ed,7,0.8994,179.0,18.0,,3.16,Unknown,WOMS,18-19
16711,2007-11-14,F,Latino,IFEP,Not Special Ed,6,0.9218,179.0,14.0,,4.0,Unknown,WOMS,18-19
17424,2007-02-10,M,African American,EO,Special Ed,6,0.8827,179.0,21.0,6.0,2.42,Unknown,WOMS,18-19
18238,2007-04-29,M,Asian,RFEP,Not Special Ed,6,0.905,179.0,17.0,1.0,3.29,Unknown,WOMS,18-19
18282,2007-02-02,M,African American,EO,Not Special Ed,6,0.8268,179.0,31.0,,2.95,Unknown,WOMS,18-19
18662,2006-09-26,M,African American,EO,Not Special Ed,7,0.933,179.0,12.0,,3.37,Unknown,WOMS,18-19
19015,2007-04-05,M,Not Reported,EO,Not Special Ed,6,0.8883,179.0,20.0,,1.79,Unknown,WOMS,18-19
19257,2006-10-07,M,African American,EO,Not Special Ed,7,0.8771,179.0,22.0,1.0,2.76,Unknown,WOMS,18-19
19455,2007-04-22,M,African American,EO,Not Special Ed,6,0.9553,179.0,8.0,,2.47,Unknown,WOMS,18-19
19470,2005-11-01,M,African American,EO,Special Ed,7,0.9609,179.0,7.0,,3.68,Unknown,WOMS,18-19
19589,2005-03-14,F,Latino,RFEP,Not Special Ed,8,0.9497,179.0,9.0,,4.0,Unknown,WOMS,18-19
20184,2007-08-14,F,African American,EO,Not Special Ed,6,0.9441,179.0,10.0,,3.05,Unknown,WOMS,18-19
20187,2006-01-29,M,African American,EO,Not Special Ed,7,0.9497,179.0,9.0,,3.05,Unknown,WOMS,18-19
21145,2007-06-08,M,African American,EO,Not Special Ed,6,1.0,1.0,0.0,,0.0,Unknown,WOMS,18-19
21824,2006-12-26,F,Latino,EO,Not Special Ed,6,0.7318,179.0,48.0,,3.58,Unknown,WOMS,18-19
21826,2005-09-08,F,Latino,EO,Not Special Ed,7,0.8715,179.0,23.0,,2.68,Unknown,WOMS,18-19
22163,2006-07-03,M,African American,EO,Not Special Ed,7,0.9553,179.0,8.0,,3.26,Unknown,WOMS,18-19
22764,2007-04-25,F,African American,EO,Not Special Ed,6,0.8571,98.0,14.0,,0.0,Unknown,WOMS,18-19
22776,2005-12-15,F,African American,EO,Not Special Ed,7,0.6111,162.0,63.0,1.0,1.45,Unknown,WOMS,18-19
24142,2005-11-28,F,Latino,EL,Special Ed,7,0.9162,179.0,15.0,,3.58,Unknown,WOMS,18-19
24915,2007-03-23,M,African American,EO,Not Special Ed,6,0.9385,179.0,11.0,2.0,2.95,Unknown,WOMS,18-19
25085,2006-10-23,M,White,EO,Not Special Ed,6,0.8659,179.0,24.0,,1.71,Unknown,WOMS,18-19
25234,2006-12-11,F,Asian,EL,Not Special Ed,6,0.9385,179.0,11.0,,3.68,Unknown,WOMS,18-19
25235,2005-06-18,M,Asian,RFEP,Not Special Ed,8,0.905,179.0,17.0,,2.74,Unknown,WOMS,18-19
26067,2006-03-08,M,African American,EO,Not Special Ed,7,0.8715,179.0,23.0,,3.21,Unknown,WOMS,18-19
26632,2007-04-20,M,African American,EO,Not Special Ed,6,0.5475,179.0,81.0,,1.37,Unknown,WOMS,18-19
27030,2006-01-19,F,Latino,RFEP,Not Special Ed,7,0.8212,179.0,32.0,,2.32,Unknown,WOMS,18-19
27096,2006-09-17,F,Latino,EL,Not Special Ed,7,0.8469,98.0,15.0,,0.0,Unknown,WOMS,18-19
27582,2006-08-05,M,African American,EO,Special Ed,7,0.8883,179.0,20.0,1.0,2.37,Unknown,WOMS,18-19
27592,2007-05-12,F,African American,EO,Not Special Ed,6,0.7381,168.0,44.0,,1.29,Unknown,WOMS,18-19
27698,2005-03-04,F,African American,EO,Special Ed,7,0.933,179.0,12.0,,1.47,Unknown,WOMS,18-19
28944,2007-08-29,F,African American,EO,Special Ed,6,0.6983,179.0,54.0,,0.63,Unknown,WOMS,18-19
29757,2007-07-29,F,African American,EO,Not Special Ed,6,0.8588,177.0,25.0,4.0,1.79,Unknown,WOMS,18-19
29844,2006-09-24,F,African American,EO,Not Special Ed,7,0.8045,179.0,35.0,1.0,2.42,Unknown,WOMS,18-19
30053,2006-12-07,F,African American,EO,Special Ed,6,0.8994,179.0,18.0,1.0,1.16,Unknown,WOMS,18-19
30344,2006-05-15,F,Latino,EL,Special Ed,7,0.9385,179.0,11.0,,2.74,Unknown,WOMS,18-19
31643,2007-04-07,M,African American,EO,Not Special Ed,6,0.9137,139.0,12.0,,0.0,Unknown,WOMS,18-19
31918,2005-02-02,F,African American,EO,Not Special Ed,8,0.8492,179.0,27.0,1.0,1.68,Unknown,WOMS,18-19
31985,2006-12-08,M,African American,EO,Special Ed,6,0.9106,179.0,16.0,,3.26,Unknown,WOMS,18-19
32078,2006-09-02,M,African American,EO,Not Special Ed,7,0.8492,179.0,27.0,,2.35,Unknown,WOMS,18-19
32864,2005-12-18,M,African American,EO,Not Special Ed,7,0.9441,179.0,10.0,,2.68,Unknown,WOMS,18-19
32873,2007-03-13,F,African American,EO,Not Special Ed,6,0.9106,179.0,16.0,,2.11,Unknown,WOMS,18-19
34440,2007-05-14,F,African American,EO,Not Special Ed,6,0.9553,179.0,8.0,,3.26,Unknown,WOMS,18-19
35348,2005-08-21,F,African American,EO,Not Special Ed,8,0.9385,179.0,11.0,1.0,2.26,Unknown,WOMS,18-19
35447,2005-06-17,M,African American,EO,Special Ed,8,0.9553,179.0,8.0,1.0,2.21,Unknown,WOMS,18-19
35768,2006-08-04,M,African American,EO,Not Special Ed,7,0.9106,179.0,16.0,,2.58,Unknown,WOMS,18-19
36470,2006-08-15,M,Multiple Ethnicity,EO,Not Special Ed,7,0.9096,177.0,16.0,1.0,3.27,Unknown,WOMS,18-19
36580,2007-08-22,F,African American,EO,Special Ed,6,0.8974,156.0,16.0,1.0,3.26,Unknown,WOMS,18-19
36718,2006-07-26,M,African American,EO,Special Ed,6,0.7766,94.0,21.0,,2.63,Unknown,WOMS,18-19
37085,2006-12-19,F,African American,EO,Not Special Ed,6,0.9106,179.0,16.0,2.0,1.18,Unknown,WOMS,18-19
37139,2006-02-27,M,African American,EO,Special Ed,7,0.8827,179.0,21.0,1.0,2.42,Unknown,WOMS,18-19
37324,2004-12-19,M,African American,EO,Not Special Ed,8,0.9218,179.0,14.0,,2.32,Unknown,WOMS,18-19
37330,2004-12-19,M,African American,EO,Not Special Ed,8,0.9218,179.0,14.0,,2.32,Unknown,WOMS,18-19
37951,2005-09-04,F,African American,EO,Not Special Ed,8,0.933,179.0,12.0,,2.79,Unknown,WOMS,18-19
38467,2005-07-07,F,Latino,RFEP,Not Special Ed,8,0.9162,179.0,15.0,,3.05,Unknown,WOMS,18-19
39365,2005-10-03,F,African American,EO,Special Ed,8,0.9274,179.0,13.0,,3.89,Unknown,WOMS,18-19
39366,2005-10-03,F,African American,EO,Not Special Ed,8,0.8771,179.0,22.0,,3.05,Unknown,WOMS,18-19
39369,2005-10-03,F,African American,EO,Not Special Ed,8,0.8547,179.0,26.0,,1.88,Unknown,WOMS,18-19
39412,2006-07-21,F,African American,EO,Not Special Ed,7,0.6667,3.0,1.0,,0.0,Unknown,WOMS,18-19
39415,2005-01-14,F,African American,EO,Not Special Ed,8,0.6667,3.0,1.0,,0.0,Unknown,WOMS,18-19
40292,2007-09-18,F,African American,EO,Not Special Ed,6,0.8771,179.0,22.0,,3.21,Unknown,WOMS,18-19
40717,2007-03-05,F,Latino,EL,Not Special Ed,6,0.8793,116.0,14.0,,3.16,Unknown,WOMS,18-19
40803,2005-09-13,F,Latino,EL,Not Special Ed,8,0.8603,179.0,25.0,,2.16,Unknown,WOMS,18-19
40804,2005-09-13,F,Latino,EL,Not Special Ed,8,0.8603,179.0,25.0,,2.16,Unknown,WOMS,18-19
41212,2005-09-21,F,Latino,RFEP,Not Special Ed,8,0.905,179.0,17.0,,2.16,Unknown,WOMS,18-19
41909,2006-11-28,M,Latino,RFEP,Not Special Ed,6,0.8771,179.0,22.0,,2.94,Unknown,WOMS,18-19
42657,2005-09-20,M,Asian,EL,Not Special Ed,8,0.5656,122.0,53.0,,1.65,Unknown,WOMS,18-19
42691,2006-05-22,M,African American,EO,Not Special Ed,7,0.8024,167.0,33.0,1.0,1.53,Unknown,WOMS,18-19
42813,2007-01-03,M,African American,EO,Not Special Ed,6,0.8436,179.0,28.0,1.0,2.21,Unknown,WOMS,18-19
43085,2007-05-16,F,Asian,EL,Not Special Ed,6,0.8994,179.0,18.0,,3.32,Unknown,WOMS,18-19
43499,2005-03-28,F,African American,EO,Special Ed,8,0.676,179.0,58.0,,1.63,Unknown,WOMS,18-19
44764,2005-06-17,F,White,EL,Not Special Ed,8,0.8101,79.0,15.0,,3.53,Unknown,WOMS,18-19
44765,2007-05-23,F,White,EL,Not Special Ed,6,0.9114,79.0,7.0,,3.95,Unknown,WOMS,18-19
45570,2005-08-29,F,African American,EO,Not Special Ed,8,0.5056,89.0,44.0,,0.0,Unknown,WOMS,18-19
45845,2007-10-10,M,African American,EO,Not Special Ed,6,0.8715,179.0,23.0,1.0,2.16,Unknown,WOMS,18-19
46081,2005-06-29,F,African American,EO,Not Special Ed,8,0.9274,179.0,13.0,1.0,2.11,Unknown,WOMS,18-19
46366,2007-07-15,F,Latino,EL,Not Special Ed,6,0.8715,179.0,23.0,,2.0,Unknown,WOMS,18-19
46380,2004-07-21,M,Latino,EL,Not Special Ed,8,0.9441,179.0,10.0,1.0,2.37,Unknown,WOMS,18-19
46551,2007-03-02,F,Latino,RFEP,Not Special Ed,6,0.7989,179.0,36.0,,2.95,Unknown,WOMS,18-19
46563,2007-03-21,M,Latino,RFEP,Not Special Ed,6,0.9218,179.0,14.0,,2.47,Unknown,WOMS,18-19
46610,2007-09-19,M,Latino,EO,Not Special Ed,6,0.8258,178.0,31.0,,1.42,Unknown,WOMS,18-19
47075,2007-08-20,M,Latino,EL,Not Special Ed,6,0.7821,179.0,39.0,1.0,2.32,Unknown,WOMS,18-19
48092,2007-10-28,F,African American,EO,Not Special Ed,6,0.9316,117.0,8.0,,2.88,Unknown,WOMS,18-19
48549,2005-12-13,M,White,EL,Not Special Ed,7,0.8036,56.0,11.0,,2.32,Unknown,WOMS,18-19
48630,2007-03-28,F,White,RFEP,Not Special Ed,6,0.9274,179.0,13.0,,3.88,Unknown,WOMS,18-19
48693,2005-12-14,F,African American,EO,Not Special Ed,7,0.9162,179.0,15.0,,3.29,Unknown,WOMS,18-19
48741,2007-01-29,M,Latino,EL,Not Special Ed,6,0.9106,179.0,16.0,,2.42,Unknown,WOMS,18-19
49086,2007-03-29,M,Latino,EL,Not Special Ed,6,0.8,80.0,16.0,1.0,1.89,Unknown,WOMS,18-19
49797,2006-01-12,M,African American,EO,Not Special Ed,7,0.6257,179.0,67.0,3.0,1.89,Unknown,WOMS,18-19
49851,2007-04-12,M,African American,EO,Not Special Ed,6,0.8101,179.0,34.0,,2.11,Unknown,WOMS,18-19
50815,2006-08-17,F,Latino,RFEP,Not Special Ed,7,0.8603,179.0,25.0,,2.0,Unknown,WOMS,18-19
51010,2005-10-12,M,Not Reported,EL,Not Special Ed,7,1.0,8.0,0.0,,0.0,Unknown,WOMS,18-19
51160,2005-02-14,M,Native American,EO,Not Special Ed,8,0.8101,179.0,34.0,,2.95,Unknown,WOMS,18-19
51415,2007-04-26,M,African American,EO,Not Special Ed,6,0.9162,179.0,15.0,,2.11,Unknown,WOMS,18-19
53006,2006-01-09,F,African American,EO,Not Special Ed,7,0.8547,179.0,26.0,,2.84,Unknown,WOMS,18-19
53538,2006-11-29,M,Latino,EO,Not Special Ed,7,0.9274,179.0,13.0,,3.63,Unknown,WOMS,18-19
55280,2006-08-24,F,African American,EO,Special Ed,6,0.9218,179.0,14.0,,3.47,Unknown,WOMS,18-19
55281,2006-08-14,F,African American,EO,Special Ed,6,0.9218,179.0,14.0,,3.47,Unknown,WOMS,18-19
55417,2007-06-07,F,African American,EO,Special Ed,6,0.9385,179.0,11.0,,1.41,Unknown,WOMS,18-19
55421,2006-05-03,F,African American,EO,Not Special Ed,7,0.9609,179.0,7.0,,2.89,Unknown,WOMS,18-19
55490,2006-10-04,M,Latino,EL,Not Special Ed,7,0.905,179.0,17.0,,2.37,Unknown,WOMS,18-19
55491,2005-01-29,F,Latino,EL,Not Special Ed,8,0.7263,179.0,49.0,,2.47,Unknown,WOMS,18-19
55823,2006-09-13,M,African American,EO,Special Ed,6,0.8827,179.0,21.0,3.0,3.84,Unknown,WOMS,18-19
57123,2007-09-21,M,Pacific Islander,EO,Special Ed,6,0.9385,179.0,11.0,,2.35,Unknown,WOMS,18-19
57375,2006-12-08,M,African American,EO,Not Special Ed,6,0.8883,179.0,20.0,,3.68,Unknown,WOMS,18-19
57760,2004-12-01,F,African American,EO,Not Special Ed,8,0.9162,179.0,15.0,,4.0,Unknown,WOMS,18-19
58818,2006-06-25,F,Asian,EL,Not Special Ed,7,0.9236,157.0,12.0,,3.68,Unknown,WOMS,18-19
60071,2007-10-16,F,African American,EO,Not Special Ed,6,0.8827,179.0,21.0,6.0,0.82,Unknown,WOMS,18-19
60383,2006-07-01,F,African American,EO,Not Special Ed,7,0.9101,178.0,16.0,,2.74,Unknown,WOMS,18-19
60719,2005-10-29,F,Latino,EL,Special Ed,8,0.9024,123.0,12.0,,3.05,Unknown,WOMS,18-19
60964,2006-08-22,M,African American,EO,Special Ed,7,0.8939,179.0,19.0,1.0,2.0,Unknown,WOMS,18-19
61017,2007-06-06,F,African American,EO,Not Special Ed,6,0.9218,179.0,14.0,,1.26,Unknown,WOMS,18-19
61613,2005-04-15,F,African American,EO,Not Special Ed,8,0.7263,179.0,49.0,1.0,1.79,Unknown,WOMS,18-19
62969,2007-01-01,M,Not Reported,EO,Not Special Ed,6,0.9106,179.0,16.0,,3.18,Unknown,WOMS,18-19
63672,2006-08-17,F,African American,EO,Not Special Ed,7,0.8659,179.0,24.0,,2.37,Unknown,WOMS,18-19
64269,2007-01-19,M,Asian,EL,Not Special Ed,6,0.9333,135.0,9.0,,2.63,Unknown,WOMS,18-19
64435,2007-07-03,M,Latino,EO,Not Special Ed,6,0.8994,179.0,18.0,,2.29,Unknown,WOMS,18-19
64513,2004-04-14,M,White,EL,Not Special Ed,8,0.9218,179.0,14.0,,2.32,Unknown,WOMS,18-19
65325,2004-07-19,F,African American,EO,Not Special Ed,8,0.9042,167.0,16.0,,2.68,Unknown,WOMS,18-19
65605,2005-12-13,M,African American,EO,Not Special Ed,7,0.8939,179.0,19.0,,3.05,Unknown,WOMS,18-19
65927,2005-04-07,M,African American,EO,Not Special Ed,8,0.9045,178.0,17.0,,2.95,Unknown,WOMS,18-19
66248,2005-08-17,M,Latino,EL,Not Special Ed,7,0.8868,106.0,12.0,,0.0,Unknown,WOMS,18-19
66343,2005-10-31,F,African American,EO,Not Special Ed,8,0.9274,179.0,13.0,,2.21,Unknown,WOMS,18-19
66675,2006-08-10,F,Asian,EL,Not Special Ed,7,0.8883,179.0,20.0,,2.95,Unknown,WOMS,18-19
67443,2007-10-11,M,African American,EO,Not Special Ed,6,0.9448,163.0,9.0,,3.47,Unknown,WOMS,18-19
67681,2007-02-26,M,African American,EO,Not Special Ed,6,0.8563,174.0,25.0,,2.63,Unknown,WOMS,18-19
67793,2005-12-24,F,African American,EO,Special Ed,7,0.9106,179.0,16.0,,3.35,Unknown,WOMS,18-19
67828,2005-05-14,M,African American,EO,Special Ed,7,0.8908,174.0,19.0,1.0,2.47,Unknown,WOMS,18-19
67855,2005-01-17,F,African American,EO,Not Special Ed,8,0.8883,179.0,20.0,,2.21,Unknown,WOMS,18-19
68311,2005-01-05,M,Asian,RFEP,Not Special Ed,8,0.9553,179.0,8.0,,3.0,Unknown,WOMS,18-19
68313,2006-10-31,F,Asian,EL,Not Special Ed,7,0.9609,179.0,7.0,,3.21,Unknown,WOMS,18-19
68355,2007-05-15,M,African American,EO,Special Ed,6,0.8436,179.0,28.0,2.0,1.79,Unknown,WOMS,18-19
68796,2006-04-24,F,Not Reported,EO,Not Special Ed,7,0.9231,169.0,13.0,,3.05,Unknown,WOMS,18-19
69374,2006-10-14,F,African American,EO,Not Special Ed,7,0.838,179.0,29.0,,2.37,Unknown,WOMS,18-19
70064,2007-06-18,M,African American,EO,Special Ed,6,0.8659,179.0,24.0,1.0,3.79,Unknown,WOMS,18-19
70066,2006-05-31,M,African American,EO,Special Ed,7,0.8827,179.0,21.0,,3.16,Unknown,WOMS,18-19
70235,2005-02-10,M,African American,EO,Not Special Ed,8,0.838,179.0,29.0,1.0,2.16,Unknown,WOMS,18-19
70446,2005-01-25,M,Latino,EL,Not Special Ed,7,0.8156,179.0,33.0,,2.21,Unknown,WOMS,18-19
70667,2005-01-23,F,Asian,RFEP,Not Special Ed,8,0.9385,179.0,11.0,,1.95,Unknown,WOMS,18-19
70810,2006-02-01,M,African American,EO,Not Special Ed,7,0.8676,68.0,9.0,,0.0,Unknown,WOMS,18-19
71105,2006-09-18,F,African American,EO,Not Special Ed,7,0.9218,179.0,14.0,,2.63,Unknown,WOMS,18-19
71143,2007-04-16,M,African American,EO,Not Special Ed,6,0.8156,179.0,33.0,,3.05,Unknown,WOMS,18-19
72655,2005-02-19,F,African American,EO,Not Special Ed,8,0.9162,179.0,15.0,,1.74,Unknown,WOMS,18-19
72657,2006-08-10,M,African American,EO,Special Ed,7,0.9162,179.0,15.0,1.0,2.79,Unknown,WOMS,18-19
73106,2006-11-26,M,Latino,RFEP,Not Special Ed,6,0.933,179.0,12.0,,2.63,Unknown,WOMS,18-19
73268,2006-07-17,F,Latino,EL,Special Ed,6,0.7654,179.0,42.0,,3.05,Unknown,WOMS,18-19
73270,2004-09-16,M,Latino,EL,Special Ed,8,0.7821,179.0,39.0,,1.89,Unknown,WOMS,18-19
73567,2006-04-22,F,African American,EO,Not Special Ed,7,0.9218,179.0,14.0,,2.18,Unknown,WOMS,18-19
73577,2007-04-18,F,Latino,IFEP,Not Special Ed,6,0.9553,179.0,8.0,,4.0,Unknown,WOMS,18-19
73578,2007-04-18,F,Latino,IFEP,Not Special Ed,6,0.9553,179.0,8.0,,4.0,Unknown,WOMS,18-19
73620,2007-02-08,F,Latino,EL,Not Special Ed,6,0.743,179.0,46.0,,3.29,Unknown,WOMS,18-19
73954,2005-07-21,F,Latino,EL,Special Ed,8,0.8994,179.0,18.0,,1.89,Unknown,WOMS,18-19
74716,2005-03-24,F,Latino,EO,Not Special Ed,8,0.8883,179.0,20.0,,3.58,Unknown,WOMS,18-19
75360,2006-09-01,F,African American,EO,Not Special Ed,7,0.7792,77.0,17.0,,0.0,Unknown,WOMS,18-19
75408,2006-10-30,M,African American,EO,Special Ed,6,0.9385,179.0,11.0,1.0,2.21,Unknown,WOMS,18-19
75524,2004-12-10,F,African American,EO,Not Special Ed,8,0.9091,121.0,11.0,,2.89,Unknown,WOMS,18-19
75557,2005-10-13,F,African American,EO,Not Special Ed,8,0.905,179.0,17.0,,3.79,Unknown,WOMS,18-19
75567,2005-05-04,M,African American,EO,Not Special Ed,8,0.9106,179.0,16.0,,4.0,Unknown,WOMS,18-19
75633,2006-09-10,F,African American,EO,Not Special Ed,7,0.9868,76.0,1.0,,0.0,Unknown,WOMS,18-19
75928,2007-01-23,F,African American,EO,Not Special Ed,6,0.933,179.0,12.0,,2.11,Unknown,WOMS,18-19
75973,2007-03-30,M,African American,EO,Not Special Ed,6,0.6536,179.0,62.0,1.0,1.47,Unknown,WOMS,18-19
76118,2005-08-22,M,African American,EO,Special Ed,8,0.9609,179.0,7.0,,3.16,Unknown,WOMS,18-19
77190,2006-05-05,M,African American,EO,Special Ed,7,0.8966,145.0,15.0,1.0,1.89,Unknown,WOMS,18-19
77383,2007-03-10,F,African American,EO,Not Special Ed,6,0.8939,179.0,19.0,1.0,2.74,Unknown,WOMS,18-19
77694,2007-07-11,M,African American,EO,Special Ed,6,0.8771,179.0,22.0,,3.89,Unknown,WOMS,18-19
77744,2005-10-31,F,African American,EO,Not Special Ed,8,0.9274,179.0,13.0,,2.21,Unknown,WOMS,18-19
77977,2006-05-12,M,African American,EO,Special Ed,7,0.9218,179.0,14.0,1.0,3.05,Unknown,WOMS,18-19
77980,2004-12-02,M,African American,EO,Not Special Ed,8,0.9274,179.0,13.0,,2.53,Unknown,WOMS,18-19
78468,2007-01-25,F,Not Reported,EO,Not Special Ed,6,0.9553,179.0,8.0,,2.32,Unknown,WOMS,18-19
78525,2007-01-25,F,Not Reported,EO,Not Special Ed,6,0.9553,179.0,8.0,,2.32,Unknown,WOMS,18-19
78540,2006-11-29,F,African American,EO,Not Special Ed,7,0.9106,179.0,16.0,,2.63,Unknown,WOMS,18-19
78839,2005-09-23,M,Asian,IFEP,Not Special Ed,8,0.8824,85.0,10.0,,0.0,Unknown,WOMS,18-19
137,2005-07-07,M,Asian,EL,Not Special Ed,8,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
565,2006-10-25,F,African American,EO,Special Ed,7,0.6579,76.0,26.0,,0.0,SED,WOMS,19-20
566,2006-10-25,F,African American,EO,Special Ed,7,0.6579,76.0,26.0,,0.0,SED,WOMS,19-20
1412,2007-08-22,M,Asian,EL,Not Special Ed,7,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
1420,2007-04-26,F,Not Reported,EL,Not Special Ed,6,0.8346,133.0,22.0,,0.0,SED,WOMS,19-20
1440,2008-03-24,F,Asian,EL,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
